gps_id,user_id,latitude,longitude,date_time,speed,bearing,accuracy,provider,address,driving_distance,gps_for,idle_status,last_modified_date_time
3492057,1264,20.5813525,74.5095239,2020-01-03 10:39:26,0.0,0.0,2400.0,network,"Unnamed Road,Camp,Malegaon,Maharashtra 423105,India",0.0,punchIn,Idle,2020-01-03 10:39:39
3492059,1264,20.5810568,74.5102564,2020-01-03 10:41:02,0.0,0.0,2100.0,network,"Bhaygaon Raod,Camp,Bhayagaon,Maharashtra 423105,India",0.0,movement,Idle,2020-01-03 10:41:09
3492129,1264,20.58252850547433,74.50381108559668,2020-01-03 10:54:32,0.27,76.1,47.5,gps,"MH SH 16,Camp,Bhayagaon,Maharashtra 423105,India",1.115,movement,Idle,2020-01-03 10:54:41
3492173,1264,20.58252850547433,74.50381108559668,2020-01-03 11:09:32,0.53,0.0,47.5,gps,"MH SH 16,Camp,Bhayagaon,Maharashtra 423105,India",0.0,movement,Idle,2020-01-03 11:09:35
3492218,1264,20.560909146443013,74.52110823243856,2020-01-03 11:26:14,0.41,0.0,10.0,gps,"Shreeram Nagar Rd,Vardhaman Nagar,Malegaon,Maharashtra 423203,India",3.58,movement,,2020-01-03 11:26:17
3492264,1264,20.554491039365534,74.52402362599969,2020-01-03 11:41:14,2.52,50.3,21.5,gps,"Viraj Plaza,Lodha Bhavan Rd,Soygaon,Malegaon,Maharashtra 423203,India",0.966,movement,,2020-01-03 11:41:19
3492384,1264,20.57065256405621,74.51251611113548,2020-01-03 12:11:17,0.68,0.0,12.5,gps,"Bhaygaon Raod,Camp,Malegaon,Maharashtra 423105,India",2.67,movement,,2020-01-03 12:11:21
3492496,1264,20.5828640749678,74.50376758351922,2020-01-03 12:41:18,1.78,300.7,19.0,gps,"MH SH 16,Camp,Bhayagaon,Maharashtra 423105,India",2.16,movement,Idle,2020-01-03 12:41:21
3492585,1264,20.5828640749678,74.50376758351922,2020-01-03 13:11:20,3.09,0.0,19.0,gps,"MH SH 16,Camp,Bhayagaon,Maharashtra 423105,India",0.0,movement,Idle,2020-01-03 13:11:25
3492699,1264,20.569726070389148,74.50791863724591,2020-01-03 13:41:19,10.13,168.7,10.5,gps,"Nagpur Road,Church Gate,Camp,Malegaon,Maharashtra 423105,India",1.52393,movement,,2020-01-03 13:41:22
3493774,1264,20.567146204411983,74.52908394858241,2020-01-03 15:41:21,3.29,359.5,21.5,gps,"Dayane,Dnyane,Malegaon,Maharashtra 423203,India",2.648,movement,,2020-01-03 19:06:30
3493775,1264,20.58296465780586,74.5037876162678,2020-01-03 17:42:15,1.29,8.2,3.0,gps,"MH SH 16,Camp,Bhayagaon,Maharashtra 423105,India",4.019,movement,Idle,2020-01-03 19:06:34
3493776,1264,20.58296465780586,74.5037876162678,2020-01-03 19:06:24,0.7,316.4,3.0,gps,"MH SH 16,Camp,Bhayagaon,Maharashtra 423105,India",0.0,movement,Idle,2020-01-03 19:06:37
3493777,1264,20.58296465780586,74.5037876162678,2020-01-03 19:06:25,0.7,316.4,3.0,gps,"MH SH 16,Camp,Bhayagaon,Maharashtra 423105,India",0.0,movement,Idle,2020-01-03 19:06:40
3493780,1264,20.5828746361658,74.50371452607214,2020-01-03 19:06:56,0.0,0.0,17.0,gps,"MH SH 16,Camp,Bhayagaon,Maharashtra 423105,India",0.0,punchOut,Idle,2020-01-03 19:07:11
