gps_id,user_id,latitude,longitude,date_time,speed,bearing,accuracy,provider,address,driving_distance,gps_for,idle_status,last_modified_date_time
3492175,1595,22.72682280745357,75.82646241411567,2020-01-02 23:29:32,0.19,241.4,31.5,gps,"Manu - Shray 128,Katiyar Nagar,Anjani Nagar,Indore,Madhya Pradesh 452006,India",0.0,movement,Idle,2020-01-03 11:10:30
3492176,1595,22.726968778297305,75.82642226479948,2020-01-02 23:59:00,1.94,207.9,42.5,gps,"Manu - Shray 128,Katiyar Nagar,Anjani Nagar,Indore,Madhya Pradesh 452006,India",0.0,punchOut,Idle,2020-01-03 11:10:33
3492177,1595,22.726854449138045,75.82632226869464,2020-01-03 11:10:53,0.0,0.0,4.0,gps,"Manu - Shray 128,Katiyar Nagar,Anjani Nagar,Indore,Madhya Pradesh 452006,India",0.0,punchIn,Idle,2020-01-03 11:11:00
3492179,1595,22.726854449138045,75.82632226869464,2020-01-03 11:11:05,0.0,0.0,4.0,gps,"Manu - Shray 128,Katiyar Nagar,Anjani Nagar,Indore,Madhya Pradesh 452006,India",0.0,movement,Idle,2020-01-03 11:11:12
3492217,1595,22.726854449138045,75.82632226869464,2020-01-03 11:26:08,0.0,0.0,4.0,gps,"Manu - Shray 128,Katiyar Nagar,Anjani Nagar,Indore,Madhya Pradesh 452006,India",0.0,movement,Idle,2020-01-03 11:26:14
3492263,1595,22.726854449138045,75.82632226869464,2020-01-03 11:41:05,0.49,0.0,4.0,gps,"Manu - Shray 128,Katiyar Nagar,Anjani Nagar,Indore,Madhya Pradesh 452006,India",0.0,movement,Idle,2020-01-03 11:41:12
3492311,1595,22.726854449138045,75.82632226869464,2020-01-03 11:56:06,0.83,0.0,4.0,gps,"Manu - Shray 128,Katiyar Nagar,Anjani Nagar,Indore,Madhya Pradesh 452006,India",0.0,movement,Idle,2020-01-03 11:56:12
3492380,1595,22.727089519612488,75.82630290649831,2020-01-03 12:11:06,0.49,0.0,24.0,gps,"452005,Anjani Nagar,Katiyar Nagar,Sadhna Nagar,Indore,Madhya Pradesh 452006,India",0.0,movement,Idle,2020-01-03 12:11:13
3492439,1595,22.726904908195138,75.82629519514741,2020-01-03 12:26:06,0.61,253.2,33.0,gps,"Manu - Shray 128,Katiyar Nagar,Anjani Nagar,Indore,Madhya Pradesh 452006,India",0.0,movement,Idle,2020-01-03 12:26:16
3492493,1595,22.726904908195138,75.82629519514741,2020-01-03 12:41:09,0.74,286.3,33.0,gps,"Manu - Shray 128,Katiyar Nagar,Anjani Nagar,Indore,Madhya Pradesh 452006,India",0.0,movement,Idle,2020-01-03 12:41:16
