gps_id,user_id,latitude,longitude,date_time,speed,bearing,accuracy,provider,address,driving_distance,gps_for,idle_status,last_modified_date_time
3492261,1727,15.35546272,75.10543466,2020-01-03 11:41:01,0.0,0.0,19.0,gps,"Unnamed Road,Ravi Nagar,Basaveshvar Nagar,Hubli,Karnataka 580030,India",0.0,punchIn,Idle,2020-01-03 11:41:05
3492262,1727,15.35546272,75.10543466,2020-01-03 11:41:07,0.0,0.0,19.0,gps,"Unnamed Road,Ravi Nagar,Basaveshvar Nagar,Hubli,Karnataka 580030,India",0.0,movement,Idle,2020-01-03 11:41:09
3492318,1727,15.35105091,75.11966426,2020-01-03 11:56:21,9.75,85.2,4.0,gps,"Industrial,Industrial Estate,Hubli,Karnataka 580021,India",1.994,movement,,2020-01-03 11:57:34
3492387,1727,15.35599498,75.14998737,2020-01-03 12:11:22,0.0,0.0,10.0,gps,"2nd Cross,Ram Nagar,Bhavani Nagar,Hubli,Karnataka 580023,India",4.013,movement,Idle,2020-01-03 12:11:39
3492440,1727,15.35599498,75.14998737,2020-01-03 12:26:10,0.0,0.0,10.0,gps,"2nd Cross,Ram Nagar,Bhavani Nagar,Hubli,Karnataka 580023,India",0.0,movement,Idle,2020-01-03 12:26:18
3492495,1727,15.35599498,75.14998737,2020-01-03 12:41:15,0.0,0.0,10.0,gps,"2nd Cross,Ram Nagar,Bhavani Nagar,Hubli,Karnataka 580023,India",0.0,movement,Idle,2020-01-03 12:41:19
3492543,1727,15.34737176,75.14247801,2020-01-03 12:56:17,0.0,0.0,12.0,gps,"Opp Padma Talkies,Koppikar Road,Matosri,New Hubli,Hubli,Karnataka 580020,India",1.765,movement,,2020-01-03 12:56:23
3492586,1727,15.34733892,75.14250631,2020-01-03 13:11:22,0.0,0.0,43.0,gps,"P.B.NO.10 ,First Floor,UMACHAGI Building,Koppikar Rd,New Hubli,Hubli,Karnataka 580020,India",0.0,movement,,2020-01-03 13:11:40
3492650,1727,15.35452642,75.14608769,2020-01-03 13:26:24,7.0,203.9,4.0,gps,"#201 first floor,pavapuri enclave,Conventschool,near total appartment,Keshwapur,Hubli,Karnataka 580023,India",1.153,movement,,2020-01-03 13:26:37
3492698,1727,15.34688579,75.14458466,2020-01-03 13:41:17,0.0,0.0,76.0,gps,"2nd stage,Shop No. 110,Laxmi Balkrishna Square,Harsha Complex,Station Road,New Hubli,Hubli,Karnataka 580020,India",1.106,movement,Idle,2020-01-03 13:41:21
