gps_id,user_id,latitude,longitude,date_time,speed,bearing,accuracy,provider,address,driving_distance,gps_for,idle_status,last_modified_date_time
3492005,1688,28.50169333333333,77.23168000000003,2020-01-03 10:23:57,0.0,0.0,16.9,gps,"Unnamed Road,Durga Vihar,Devli,Sangam Vihar,New Delhi,Delhi 110062,India",0.0,punchIn,Idle,2020-01-03 10:23:58
3492007,1688,28.50169333333333,77.23168000000003,2020-01-03 10:24:06,0.0,0.0,16.9,gps,"Unnamed Road,Durga Vihar,Devli,Sangam Vihar,New Delhi,Delhi 110062,India",0.0,movement,Idle,2020-01-03 10:24:07
3492056,1688,28.50169333333333,77.23168000000003,2020-01-03 10:39:06,0.0,0.0,16.9,gps,"Unnamed Road,Durga Vihar,Devli,Sangam Vihar,New Delhi,Delhi 110062,India",0.0,movement,Idle,2020-01-03 10:39:07
3492140,1688,28.50192666666667,77.2318533333333,2020-01-03 10:58:41,0.0,0.0,6.3,gps,"Ch Juglal Bhure Marg,Durga Vihar,Devli,Sangam Vihar,New Delhi,Delhi 110080,India",0.0,movement,Idle,2020-01-03 10:58:42
3492193,1688,28.50192666666667,77.2318533333333,2020-01-03 11:14:50,0.0,0.0,6.3,gps,"Ch Juglal Bhure Marg,Durga Vihar,Devli,Sangam Vihar,New Delhi,Delhi 110080,India",0.0,movement,Idle,2020-01-03 11:14:51
3492302,1688,28.50192666666667,77.2318533333333,2020-01-03 11:34:12,0.0,0.0,6.3,gps,"Ch Juglal Bhure Marg,Durga Vihar,Devli,Sangam Vihar,New Delhi,Delhi 110080,India",0.0,movement,Idle,2020-01-03 11:50:48
3492303,1688,28.50192666666667,77.2318533333333,2020-01-03 11:50:47,0.0,0.0,6.3,gps,"Ch Juglal Bhure Marg,Durga Vihar,Devli,Sangam Vihar,New Delhi,Delhi 110080,India",0.0,movement,Idle,2020-01-03 11:50:48
3492351,1688,28.50013,77.32317833333333,2020-01-03 12:06:06,0.0,0.0,7.3,gps,"i 1163/2 hari nager ext main meetha pur badarpur,Tanki Rd,Shakti Vihar,Badarpur,New Delhi,Haryana 110044,India",11.314,movement,Idle,2020-01-03 12:06:07
3492424,1688,28.50013,77.32317833333333,2020-01-03 12:21:13,0.0,0.0,7.3,gps,"i 1163/2 hari nager ext main meetha pur badarpur,Tanki Rd,Shakti Vihar,Badarpur,New Delhi,Haryana 110044,India",0.0,movement,Idle,2020-01-03 12:21:14
3492492,1688,28.50013,77.32317833333333,2020-01-03 12:41:07,0.0,0.0,7.3,gps,"i 1163/2 hari nager ext main meetha pur badarpur,Tanki Rd,Shakti Vihar,Badarpur,New Delhi,Haryana 110044,India",0.0,movement,Idle,2020-01-03 12:41:10
3492541,1688,28.50013,77.32317833333333,2020-01-03 12:56:07,0.0,0.0,7.3,gps,"i 1163/2 hari nager ext main meetha pur badarpur,Tanki Rd,Shakti Vihar,Badarpur,New Delhi,Haryana 110044,India",0.0,movement,Idle,2020-01-03 12:56:08
3492602,1688,28.50013,77.32317833333333,2020-01-03 13:15:15,0.0,0.0,7.3,gps,"i 1163/2 hari nager ext main meetha pur badarpur,Tanki Rd,Shakti Vihar,Badarpur,New Delhi,Haryana 110044,India",0.0,movement,Idle,2020-01-03 13:15:15
3492669,1688,28.50013,77.32317833333333,2020-01-03 13:30:21,0.0,0.0,7.3,gps,"i 1163/2 hari nager ext main meetha pur badarpur,Tanki Rd,Shakti Vihar,Badarpur,New Delhi,Haryana 110044,India",0.0,movement,Idle,2020-01-03 13:30:22
3492717,1688,28.519105,77.31061,2020-01-03 13:45:28,10.3454,335.93,3.5,gps,"Kalindi Kunj Mithapur Rd,Ali Vihar,Ali,New Delhi,Delhi 110044,India",3.1010000000000004,movement,,2020-01-03 13:45:30
