gps_id,user_id,latitude,longitude,date_time,speed,bearing,accuracy,provider,address,driving_distance,gps_for,idle_status,last_modified_date_time
3491976,1541,0.0,0.0,2020-01-03 10:12:33,0.0,0.0,0.0,,User has done Clear Data on app before Punch Out,0.0,punchOut,,2020-01-03 10:13:06
3491977,1541,28.572275,77.22709666666667,2020-01-03 10:13:03,0.0,0.0,3.0,gps,"C-961 Arjun Nagar,Kotla Mubarkpur,South Extension,Wazir Nagar,South Extension I,New Delhi,Delhi 110003,India",0.0,punchIn,Idle,2020-01-03 10:13:07
3491978,1541,28.572275,77.22709666666667,2020-01-03 10:13:06,0.0,0.0,3.0,gps,"C-961 Arjun Nagar,Kotla Mubarkpur,South Extension,Wazir Nagar,South Extension I,New Delhi,Delhi 110003,India",0.0,movement,Idle,2020-01-03 10:13:13
3492067,1541,28.572475,77.22699333333334,2020-01-03 10:43:52,0.0,0.0,3.5,gps,"A-961,Arjun Nagar,Kotla Mubarakpur,South Extension,Wazir Nagar,South Extension I,New Delhi,Delhi 110003,India",0.0,movement,Idle,2020-01-03 10:43:56
3492270,1541,28.57218666666667,77.22685,2020-01-03 11:42:14,0.0,0.0,4.6,gps,"C-211,South Extension,Arjun Nagar,Kotla Mubarakpur,South Extension I,New Delhi,Delhi 110003,India",0.0,movement,Idle,2020-01-03 11:42:17
3492371,1541,28.57381,77.22766666666666,2020-01-03 12:10:23,3.65247,22.43,4.0,gps,"Unnamed Road,South Extension,Arjun Nagar,Kotla Mubarakpur,South Extension I,New Delhi,Delhi 110003,India",0.197401,movement,,2020-01-03 12:10:28
3492539,1541,28.56827166666667,77.25315666666667,2020-01-03 12:54:13,0.460676,192.63,2.0,gps,"C/o SUPER AUTO CENTER,Indian Oil Petrol Pump,,Ring Road,Shi Niwaspuri,Opp. By D.A.V.College Naharu Nagar,Nehru Nagar,Lajpat Nagar,New Delhi,Delhi 110065,India",4.0310000000000015,movement,,2020-01-03 12:54:18
3492720,1541,28.41381666666667,77.3108783333333,2020-01-03 13:46:39,20.1637,175.97,3.2,gps,"16,Mathura Rd,Sector 16A,Faridabad,Haryana 121002,India",19.677,movement,,2020-01-03 13:46:42
3493063,1541,28.39257333333333,77.29919,2020-01-03 15:22:26,0.0,0.0,3.9,gps,"BK Hospital,New Industrial Town,Faridabad,Haryana 121001,India",3.742,movement,,2020-01-03 15:22:28
3493297,1541,28.428315,77.308325,2020-01-03 16:24:42,0.0,0.0,13.7,gps,"47,Badkhal Rd,Sector 27A,Faridabad,Haryana 121001,India",5.756,movement,,2020-01-03 16:24:46
3493381,1541,28.51696666666667,77.29593666666666,2020-01-03 16:48:08,0.0,343.43,1.9,gps,"Mathura Rd,Block B,Mohan Cooperative Industrial Estate,Badarpur,New Delhi,Delhi 110044,India",10.2,movement,,2020-01-03 16:48:14
3493389,1541,28.544303333333332,77.29482666666667,2020-01-03 16:51:13,0.0,0.0,6.4,gps,"104,Jasola Park Rd,Pocket 2,Jasola Vihar,New Delhi,Delhi 110025,India",4.567,movement,Idle,2020-01-03 16:51:16
3493456,1541,28.544336666666666,77.29500999999998,2020-01-03 17:11:29,0.0,0.0,3.9,gps,"Mall Rd,Sector 6,Pocket 10A,Jasola,New Delhi,Delhi 110025,India",0.0,movement,Idle,2020-01-03 17:11:32
3493735,1541,28.622986666666666,77.11398833333331,2020-01-03 18:50:53,1.8494,221.06,3.0,gps,"WZ22,Nanak Pura,Hari Nagar,New Delhi,Delhi 110064,India",26.911,movement,,2020-01-03 18:51:25
3493943,1541,28.572586666666666,77.22738833333331,2020-01-03 19:50:22,3.27775,283.31,2.9,gps,"941-A,Nehru Rd,South Extension,Arjun Nagar,Kotla Mubarakpur,South Extension I,New Delhi,Delhi 110003,India",17.131,punchOut,,2020-01-03 19:50:30
