gps_id,user_id,latitude,longitude,date_time,speed,bearing,accuracy,provider,address,driving_distance,gps_for,idle_status,last_modified_date_time
3492072,1356,22.655281990202894,88.387003354651,2020-01-02 17:57:35,0.0,359.756,24.0,gps,"36/A,BM Banerjee Rd,Sarat Pally,Beehive Garden,Belghoria,Kolkata,West Bengal 700056,India",0.0,movement,Idle,2020-01-03 10:45:09
3492073,1356,22.65479202373733,88.3863226812149,2020-01-02 18:12:35,0.0,247.298,12.0,gps,"5/2/B,Bakery Rd,Sarat Pally,Beehive Garden,Belghoria,Kolkata,West Bengal 700056,India",0.0,movement,,2020-01-03 10:45:12
3492075,1356,22.655024636501302,88.38663461195881,2020-01-02 18:27:35,0.0,104.112,16.0,gps,"26,Priyanath Middya Rd,Sarat Pally,Beehive Garden,Belghoria,Kolkata,West Bengal 700056,India",0.0,movement,,2020-01-03 10:45:15
3492076,1356,22.655477118518625,88.38249315836893,2020-01-02 18:42:35,3.59352,280.647,12.0,gps,"60,BC Chatterjee St,Dunlop,Sarat Pally,Beehive Garden,Belghoria,Kolkata,West Bengal 700056,India",0.453,movement,,2020-01-03 10:45:18
3492077,1356,22.655248649796533,88.3734428637294,2020-01-02 18:57:35,0.0,307.048,16.0,gps,"1/4,Rabindranath Tagore Road,Dunlop,Santhi Nagra Colony,Dakshineswar,Kolkata,West Bengal 700056,India",1.78,movement,Idle,2020-01-03 10:45:21
3492078,1356,22.655248649796533,88.3734428637294,2020-01-02 19:12:35,1.14346,185.516,16.0,gps,"1/4,Rabindranath Tagore Road,Dunlop,Santhi Nagra Colony,Dakshineswar,Kolkata,West Bengal 700056,India",0.0,movement,Idle,2020-01-03 10:45:24
3492079,1356,22.65286302389932,88.37759985738623,2020-01-02 19:51:05,0.0,119.4,24.0,gps,"154,BT Rd,Dunlop,Narendra Nagar,Beehive Garden,Belghoria,Kolkata,West Bengal 700035,India",0.642,movement,,2020-01-03 10:45:30
3492083,1356,22.62655766902466,88.38267477877147,2020-01-02 20:06:04,4.77107,178.481,16.0,gps,"12C,Sinthee,Kolkata,West Bengal 700050,India",3.33,movement,,2020-01-03 10:45:35
3492086,1356,22.625460266896592,88.38719293896065,2020-01-02 20:21:04,0.0,93.8697,24.0,gps,"38/1A,South Sinthee Road,Deshabondhu Nagar 2,Sinthee,Kolkata,West Bengal 700050,India",0.578,movement,Idle,2020-01-03 10:45:41
3492087,1356,22.625460266896592,88.38719293896065,2020-01-02 20:36:04,0.0,93.8697,24.0,gps,"38/1A,South Sinthee Road,Deshabondhu Nagar 2,Sinthee,Kolkata,West Bengal 700050,India",0.0,movement,Idle,2020-01-03 10:45:45
3492088,1356,22.64614015230001,88.37754908494081,2020-01-02 20:51:04,0.0,348.833,12.0,gps,"Bonhooghly,Subhas Pally Park,Bonhooghly Government Colony,Kolkata,West Bengal 700108,India",3.133,movement,,2020-01-03 10:45:51
3492089,1356,22.655283306634523,88.37339765108662,2020-01-02 21:06:04,0.0,258.61,24.0,gps,"1/4 & 1,PURUSHOTTAM & TARANG APARTMENTS,5,Rabindranath Tagore Road,Dunlop,Santhi Nagra Colony,Dakshineswar,Kolkata,West Bengal 700056,India",1.356,movement,Idle,2020-01-03 10:45:58
3492091,1356,22.655283306634523,88.37339765108662,2020-01-02 21:21:05,0.0,258.61,24.0,gps,"1/4 & 1,PURUSHOTTAM & TARANG APARTMENTS,5,Rabindranath Tagore Road,Dunlop,Santhi Nagra Colony,Dakshineswar,Kolkata,West Bengal 700056,India",0.0,movement,Idle,2020-01-03 10:46:07
3492092,1356,22.655283306634523,88.37339765108662,2020-01-02 21:36:05,0.0,258.61,24.0,gps,"1/4 & 1,PURUSHOTTAM & TARANG APARTMENTS,5,Rabindranath Tagore Road,Dunlop,Santhi Nagra Colony,Dakshineswar,Kolkata,West Bengal 700056,India",0.0,movement,Idle,2020-01-03 10:46:16
