gps_id,user_id,latitude,longitude,date_time,speed,bearing,accuracy,provider,address,driving_distance,gps_for,idle_status,last_modified_date_time
3491866,1641,15.311794999999998,75.18643999999998,2020-01-03 09:03:27,12.9844,0.0,2.3,gps,"Karnataka 580023,India",0.0,punchIn,Idle,2020-01-03 09:03:32
3491867,1641,15.311794999999998,75.18643999999998,2020-01-03 09:03:34,13.8136,152.11,2.3,gps,"Karnataka 580023,India",0.0,movement,Idle,2020-01-03 09:03:36
3491882,1641,15.271801666666667,75.22683666666667,2020-01-03 09:18:34,7.19015,106.91,6.5,gps,"Unnamed Road,Pura,Karnataka 581113,India",6.959,movement,,2020-01-03 09:18:38
3491900,1641,15.147166666666665,75.34780833333333,2020-01-03 09:34:06,19.9146,137.47,2.2,gps,"Karnataka 581107,India",20.485,movement,,2020-01-03 09:34:16
3492636,1641,14.993179999999999,75.41057333333333,2020-01-03 09:49:00,27.4553,194.14,2.3,gps,"Unnamed Road,Shevalalpur,Karnataka 581118,India",28.026,movement,,2020-01-03 13:25:53
3492637,1641,14.867475000000002,75.40999333333333,2020-01-03 10:04:00,25.1884,138.93,2.4,gps,"Koluru,Karnataka 581112,India",22.662,movement,,2020-01-03 13:25:55
3492638,1641,14.794578333333336,75.41172833333333,2020-01-03 10:19:13,4.6680199999999985,59.68,4.0,gps,"Haveri,Haveri Railway Station Rd,Yattinahalli,Haveri,Karnataka 581110,India",11.535,movement,,2020-01-03 13:25:57
3492639,1641,14.733138333333333,75.45183666666667,2020-01-03 10:34:34,23.5105,153.53,5.5,gps,"Karnataka 581106,India",24.573,movement,,2020-01-03 13:26:01
3492640,1641,14.690096666666667,75.50912166666667,2020-01-03 10:50:36,0.0,0.0,10.4,gps,"Unnamed Road,Chattra,Karnataka 581106,India",13.418,movement,,2020-01-03 13:26:03
3492641,1641,14.623973333333335,75.63854833333333,2020-01-03 11:05:36,6.8108,128.52,9.6,gps,"Ranibennur,Station Road,Vageesh Nagar,Ranebennur,Karnataka 581115,India",18.184,movement,,2020-01-03 13:26:12
3492642,1641,14.553510000000001,75.75023833333333,2020-01-03 11:20:54,21.1113,0.0,6.6,gps,"Unnamed Road,Karnataka 581145,India",18.723,movement,,2020-01-03 13:26:14
3492643,1641,14.520195000000001,75.80173166666667,2020-01-03 11:35:54,0.0,0.0,9.0,gps,"Old PB Raod,Gandhi Nagar,Harihar,Karnataka 577601,India",8.01,movement,,2020-01-03 13:26:17
3492644,1641,14.496720000000002,75.858335,2020-01-03 11:51:00,20.3017,118.74,9.7,gps,"Karnataka 577589,India",8.552,movement,,2020-01-03 13:26:20
3492645,1641,14.467995000000002,75.92081166666667,2020-01-03 12:07:02,0.0,118.61,2.0,gps,"Davangere,Davangere-Harihar Rd,M B Kere,Jalinagar,Davanagere,Karnataka 577001,India",9.475,movement,,2020-01-03 13:26:22
3492646,1641,14.464218333333333,75.92241999999997,2020-01-03 12:22:43,0.0,0.0,14.4,gps,"Kuvempu Rd,KB Extension,Davanagere,Karnataka 577002,India",0.863,movement,,2020-01-03 13:26:23
3492647,1641,14.46381,75.923105,2020-01-03 12:37:43,0.0,323.43,7.0,gps,"4th Cross Rd,KTJ Nagar,KB Extension,Davanagere,Karnataka 577002,India",0.0,movement,Idle,2020-01-03 13:26:26
3492648,1641,14.46381,75.923105,2020-01-03 12:52:43,0.0,0.0,7.0,gps,"4th Cross Rd,KTJ Nagar,KB Extension,Davanagere,Karnataka 577002,India",0.0,movement,Idle,2020-01-03 13:26:28
3492649,1641,14.46381,75.923105,2020-01-03 12:55:32,0.0,0.0,7.0,gps,"4th Cross Rd,KTJ Nagar,KB Extension,Davanagere,Karnataka 577002,India",0.0,movement,Idle,2020-01-03 13:26:34
3492651,1641,14.463846666666665,75.92349833333333,2020-01-03 12:55:59,0.0,0.0,0.0,gps,"Kuvempu Rd,KB Extension,Davanagere,Karnataka 577002,India",0.0,activity,Idle,2020-01-03 13:26:39
3493023,1641,14.463783333333335,75.92324333333333,2020-01-03 12:56:50,0.0,0.0,0.0,gps,"4th Cross Rd,KTJ Nagar,KB Extension,Davanagere,Karnataka 577002,India",0.0,activity,Idle,2020-01-03 15:13:26
3493024,1641,14.46381,75.923105,2020-01-03 13:10:48,0.0,0.0,7.0,gps,"4th Cross Rd,KTJ Nagar,KB Extension,Davanagere,Karnataka 577002,India",0.0,movement,Idle,2020-01-03 15:13:29
